time,elec
16:00:00,1886.784
17:00:00,2032.192
18:00:00,2072.96
19:00:00,2134.016
20:00:00,2100.864
21:00:00,2077.888
22:00:00,2034.688
23:00:00,2068.864
2020-04-06 0:00,2040.256
1:00:00,2051.84
2:00:00,2083.328
3:00:00,2014.72
4:00:00,2110.784
5:00:00,3191.232
6:00:00,3560.384
7:00:00,4041.792
8:00:00,4285.312
9:00:00,4281.792
10:00:00,4196.48
11:00:00,4189.696
12:00:00,4022.272
13:00:00,3988.608
14:00:00,4125.888
15:00:00,4333.184
16:00:00,4214.848
17:00:00,4191.744
18:00:00,4043.2
19:00:00,3102.656
20:00:00,2613.376
21:00:00,2440.896
22:00:00,2275.264
23:00:00,2228.992
2020-04-07 0:00,2199.68
1:00:00,2265.856
2:00:00,2206.4
3:00:00,2175.872
4:00:00,2264.448
5:00:00,3279.744
6:00:00,3610.944
7:00:00,4107.264
8:00:00,4384.512
9:00:00,4361.856
10:00:00,4385.6
11:00:00,4276.352
12:00:00,4083.008
13:00:00,4168.576
14:00:00,4250.88
15:00:00,4286.08
16:00:00,4266.304
17:00:00,4231.808
18:00:00,4027.584
19:00:00,3066.24
20:00:00,2661.632
21:00:00,2402.24
22:00:00,2234.368
23:00:00,2207.36
2020-04-08 0:00,2160.128
1:00:00,2158.464
2:00:00,2198.592
3:00:00,2142.4
4:00:00,2185.344
5:00:00,3314.688
6:00:00,3560.32
7:00:00,4025.408
8:00:00,4207.488
9:00:00,4210.112
10:00:00,4222.912
11:00:00,4166.72
12:00:00,4131.328
13:00:00,4091.776
14:00:00,4139.904
15:00:00,4295.296
16:00:00,4233.536
17:00:00,4215.296
18:00:00,4084.48
19:00:00,3092.352
20:00:00,2563.072
21:00:00,2359.552
22:00:00,2262.016
23:00:00,2181.184
2020-04-09 0:00,2161.984
1:00:00,2220.288
2:00:00,2156.8
3:00:00,2137.728
4:00:00,2232.384
5:00:00,3175.552
6:00:00,3456.32
7:00:00,4051.52
8:00:00,4245.12
9:00:00,4157.312
10:00:00,4175.936
11:00:00,4171.712
12:00:00,3999.808
13:00:00,4059.392
14:00:00,4235.584
15:00:00,4259.456
16:00:00,4221.376
17:00:00,4181.568
18:00:00,3957.376
19:00:00,3026.176
20:00:00,2608.128
21:00:00,2374.144
22:00:00,2169.792
23:00:00,2154.944
2020-04-10 0:00,2111.232
1:00:00,2159.68
2:00:00,2165.696
3:00:00,2136.192
4:00:00,2116.096
5:00:00,2267.456
6:00:00,2305.408
7:00:00,2399.68
8:00:00,2227.072
9:00:00,2169.024
10:00:00,2083.52
11:00:00,2037.568
12:00:00,2060.608
13:00:00,2207.936
14:00:00,2080.448
15:00:00,2239.744
16:00:00,2133.312
17:00:00,2202.048
18:00:00,2243.136
19:00:00,2218.368
20:00:00,2159.936
21:00:00,2145.664
22:00:00,2070.848
23:00:00,2059.264
2020-04-11 0:00,2129.344
1:00:00,2093.312
2:00:00,2076.032
3:00:00,2088.32
4:00:00,2093.76
5:00:00,2101.376
6:00:00,2105.664
7:00:00,2102.72
8:00:00,1982.528
9:00:00,1992.832
10:00:00,1932.608
11:00:00,1804.864
12:00:00,1775.488
13:00:00,1753.92
14:00:00,1730.624
15:00:00,1847.936
16:00:00,1897.664
17:00:00,2015.872
18:00:00,2074.688
19:00:00,2141.056
20:00:00,2084.864
21:00:00,0
22:00:00,2045.46
23:00:00,2030.688
2020-04-12 0:00,2029.864
1:00:00,2023.67
2:00:00,2041.409
3:00:00,2018.611
4:00:00,2032.874
5:00:00,2100.385
6:00:00,2053.252
7:00:00,1986.034
8:00:00,1850.056
9:00:00,1761.262
10:00:00,1726.114
11:00:00,1697.582
12:00:00,1708.246
13:00:00,1809.304
14:00:00,1853.208
15:00:00,1901.268
16:00:00,1886.16
17:00:00,1966.388
18:00:00,2062.052
19:00:00,2045.28
20:00:00,2079.352
21:00:00,2046.872
22:00:00,1983.372
23:00:00,1996.524
2020-04-13 0:00,2021.08
1:00:00,2000.444
2:00:00,2041.728
3:00:00,2007.136
4:00:00,2186.1
5:00:00,3205.596
6:00:00,3540.196
7:00:00,3927.32
8:00:00,4124.456
9:00:00,4096.456
10:00:00,3977.696
11:00:00,3917.88
12:00:00,3885.936
13:00:00,3835.264
14:00:00,3934.472
15:00:00,4018.672
16:00:00,3891.576
17:00:00,3849.488
18:00:00,3816.432
19:00:00,2906.472
20:00:00,2518.08
21:00:00,2352.776
22:00:00,2207.808
23:00:00,2154.336
2020-04-14 0:00,2136.456
1:00:00,2188.568
2:00:00,2142.592
3:00:00,2086.272
4:00:00,2345.296
5:00:00,3366
6:00:00,3536.224
7:00:00,4041.808
8:00:00,3975.776
9:00:00,3829.264
10:00:00,3886.576
11:00:00,3881.824
12:00:00,3656.304
13:00:00,3817.52
14:00:00,3839.888
15:00:00,3905.248
16:00:00,3796.192
17:00:00,3852.032
18:00:00,3695.088
19:00:00,2780.128
20:00:00,2560.72
21:00:00,2335.952
22:00:00,2161.696
23:00:00,2119.44
2020-04-15 0:00,2081.648
1:00:00,2125.68
2:00:00,2105.488
3:00:00,2087.696
4:00:00,2054.192
5:00:00,2737.28
6:00:00,2164.528
7:00:00,2173.2
8:00:00,1995.344
9:00:00,1967.312
10:00:00,1897.584
11:00:00,1876.544
12:00:00,1864.128
13:00:00,1860.544
14:00:00,1888.352
15:00:00,1966.336
16:00:00,2035.296
17:00:00,2069.44
18:00:00,2172.064
19:00:00,2148.08
20:00:00,2125.296
21:00:00,2128.016
22:00:00,2067.504
23:00:00,2009.408
2020-04-16 0:00,2051.568
1:00:00,2080.544
2:00:00,2022.496
3:00:00,2065.328
4:00:00,2278.288
5:00:00,3254.288
6:00:00,3408.336
7:00:00,3919.424
8:00:00,4076.064
9:00:00,3979.2
10:00:00,4121.12
11:00:00,4096.576
12:00:00,3991.712
13:00:00,4001.664
14:00:00,4180.896
15:00:00,4157.664
16:00:00,4205.76
17:00:00,4172.192
18:00:00,3943.872
19:00:00,3000.48
20:00:00,2679.232
21:00:00,2407.712
22:00:00,2235.552
23:00:00,2170.4
2020-04-17 0:00,2172.896
1:00:00,2164.224
2:00:00,2157.28
3:00:00,2169.088
4:00:00,2262.144
5:00:00,3218.048
6:00:00,3485.92
7:00:00,3930.816
8:00:00,4273.856
9:00:00,4468.384
10:00:00,4446.304
11:00:00,4354.112
12:00:00,4472.8
13:00:00,4393.888
14:00:00,4366.592
15:00:00,4411.2
16:00:00,4244.32
17:00:00,4012.512
18:00:00,3823.2
19:00:00,2930.208
20:00:00,2584.096
21:00:00,2414.56
22:00:00,2274.688
23:00:00,2100.128
2020-04-18 0:00,2080.704
1:00:00,2175.04
2:00:00,2139.04
3:00:00,2072.576
4:00:00,2159.904
5:00:00,2127.488
6:00:00,2134.848
7:00:00,2056.768
8:00:00,1962.816
9:00:00,1865.248
10:00:00,1810.304
11:00:00,1793.056
12:00:00,1748.384
13:00:00,1799.04
14:00:00,1833.856
15:00:00,1879.68
16:00:00,1928.448
17:00:00,2081.888
18:00:00,2125.984
19:00:00,2121.024
20:00:00,2145.92
21:00:00,2108.48
22:00:00,2033.44
23:00:00,2081.248
2020-04-19 0:00,2048.896
1:00:00,2044.064
2:00:00,2050.368
3:00:00,2031.36
4:00:00,2068.832
5:00:00,2095.168
6:00:00,2070.72
7:00:00,2012.544
8:00:00,1970.592
9:00:00,1994.08
10:00:00,2015.968
11:00:00,2058.528
12:00:00,2071.232
13:00:00,2032.16
14:00:00,2103.232
15:00:00,2202.944
16:00:00,2162.976
17:00:00,2127.424
18:00:00,2090.56
19:00:00,2093.92
20:00:00,2027.2
21:00:00,2082.784
22:00:00,2003.904
23:00:00,1980.064
2020-04-20 0:00,2006.784
1:00:00,2016.416
2:00:00,1968.768
3:00:00,2010.528
4:00:00,2078.144
5:00:00,2938.912
6:00:00,3336.192
7:00:00,3881.728
8:00:00,4059.328
9:00:00,4212.608
10:00:00,4327.616
11:00:00,4393.728
12:00:00,4358.656
13:00:00,4443.456
14:00:00,4341.824
15:00:00,4343.552
16:00:00,4218.048
17:00:00,4060.864
18:00:00,3938.24
19:00:00,3114.176
20:00:00,2636.16
21:00:00,2417.984
22:00:00,2260.608
23:00:00,2227.776
2020-04-21 0:00,2204.544
1:00:00,2217.088
2:00:00,2246.72
3:00:00,2169.792
4:00:00,2485.888
5:00:00,3277.248
6:00:00,3504.96
7:00:00,3918.656
8:00:00,4065.408
9:00:00,4171.584
10:00:00,4203.008
11:00:00,4180.16
12:00:00,4096.64
13:00:00,3976.512
14:00:00,4009.536
15:00:00,4252.352
16:00:00,4208.704
17:00:00,4142.144
18:00:00,3848.128
19:00:00,3106.176
20:00:00,2840.192
21:00:00,2455.104
22:00:00,2337.92
23:00:00,2247.616
2020-04-22 0:00,2198.848
1:00:00,2275.52
2:00:00,2234.048
3:00:00,2181.568
4:00:00,2894.4
5:00:00,3424.96
6:00:00,3627.264
7:00:00,4166.592
8:00:00,4327.808
9:00:00,4265.856
10:00:00,4295.488
11:00:00,4334.016
12:00:00,4292.864
13:00:00,4283.392
14:00:00,4432.832
15:00:00,4348.352
16:00:00,4334.208
17:00:00,4395.072
18:00:00,4097.664
19:00:00,3056.256
20:00:00,2794.816
21:00:00,2551.36
22:00:00,2406.912
23:00:00,2379.712
2020-04-23 0:00,2427.648
1:00:00,2437.888
2:00:00,2358.592
3:00:00,2345.664
4:00:00,3279.552
5:00:00,3537.6
6:00:00,3792.256
7:00:00,4177.728
8:00:00,4229.248
9:00:00,4320.96
10:00:00,4175.232
11:00:00,4058.752
12:00:00,4118.912
13:00:00,4061.632
14:00:00,4108.8
15:00:00,4146.048
16:00:00,4247.68
17:00:00,4155.52
18:00:00,3997.888
19:00:00,3186.944
20:00:00,2820.096
21:00:00,2547.712
22:00:00,2350.016
23:00:00,2295.36
2020-04-24 0:00,2258.752
1:00:00,2323.392
2:00:00,2282.304
3:00:00,2232.576
4:00:00,2936.192
5:00:00,3316.352
6:00:00,3718.464
7:00:00,4156.224
8:00:00,4384.512
9:00:00,4290.304
10:00:00,4107.52
11:00:00,4052.032
12:00:00,3933.312
13:00:00,3886.784
14:00:00,4130.944
15:00:00,4104.064
16:00:00,4104.064
17:00:00,4002.24
18:00:00,3849.856
19:00:00,2827.776
20:00:00,2593.216
21:00:00,2392
22:00:00,2244.352
23:00:00,2183.36
2020-04-25 0:00,2264.512
1:00:00,2267.2
2:00:00,2186.176
3:00:00,2194.368
4:00:00,2200.768
5:00:00,2177.664
6:00:00,2191.04
7:00:00,2163.968
8:00:00,2136.832
9:00:00,2075.456
10:00:00,2071.68
11:00:00,1999.68
12:00:00,2023.68
13:00:00,1953.152
14:00:00,1956.992
15:00:00,1989.76
16:00:00,2107.968
17:00:00,2127.744
18:00:00,2134.848
19:00:00,2200
20:00:00,2201.6
21:00:00,2144.896
22:00:00,2093.76
23:00:00,2038.208
2020-04-26 0:00,2038.976
1:00:00,2062.464
2:00:00,2023.424
3:00:00,2009.6
4:00:00,2073.024
5:00:00,2047.168
6:00:00,2027.904
7:00:00,1990.656
8:00:00,1857.536
9:00:00,1761.28
10:00:00,1684.096
11:00:00,1662.784
12:00:00,1584
13:00:00,1588.032
14:00:00,1699.328
15:00:00,1745.472
16:00:00,1806.784
17:00:00,0
18:00:00,2034.053
19:00:00,2123.75
20:00:00,2068.772
21:00:00,2056.779
22:00:00,2010.317
23:00:00,2039.067
2020-04-27 0:00,2018.421
1:00:00,2010.496
2:00:00,2027.216
3:00:00,2005.776
4:00:00,2041.336
5:00:00,3135.042
6:00:00,3379.18
7:00:00,3790.864
8:00:00,4108.672
9:00:00,4097.748
10:00:00,4094.46
11:00:00,4158.36
12:00:00,3974.848
13:00:00,3972.796
14:00:00,4269.524
15:00:00,4477.552
16:00:00,4174.056
17:00:00,4168.896
18:00:00,4132.4
19:00:00,3133.496
20:00:00,2785.992
21:00:00,2694.432
22:00:00,2292.8
23:00:00,2278.592
2020-04-28 0:00,2249.704
1:00:00,2240.352
2:00:00,2197.336
3:00:00,2192.984
4:00:00,2259.232
5:00:00,3294.528
6:00:00,3533.792
7:00:00,3914.168
8:00:00,4022.296
9:00:00,4076.952
10:00:00,4319.808
11:00:00,4157.352
12:00:00,4013.688
13:00:00,4062.048
14:00:00,4107.232
15:00:00,4147.52
16:00:00,4257.44
17:00:00,4199.936
18:00:00,4046.48
19:00:00,3156.976
20:00:00,2841.536
21:00:00,2654.448
22:00:00,2370.192
23:00:00,2286.448
2020-04-29 0:00,2213.776
1:00:00,2237.76
2:00:00,2260.128
3:00:00,2202.48
4:00:00,2228.608
5:00:00,3156.464
6:00:00,3330.736
7:00:00,3821.504
8:00:00,3993.84
9:00:00,4190.272
10:00:00,4179.776
11:00:00,4086.336
12:00:00,4028.848
13:00:00,3990.528
14:00:00,4064.496
15:00:00,4192.464
16:00:00,4159.232
17:00:00,4052.512
18:00:00,3993.824
19:00:00,2961.056
20:00:00,2657.216
21:00:00,2487.072
22:00:00,2298.464
23:00:00,2142.96
2020-04-30 0:00,2101.232
1:00:00,2178.624
2:00:00,2123.936
3:00:00,2087.2
4:00:00,2150.784
5:00:00,2108.56
6:00:00,2093.392
7:00:00,2076.784
8:00:00,2043.04
9:00:00,1978.144
10:00:00,1876.16
11:00:00,1795.04
12:00:00,1739.424
13:00:00,1793.184
14:00:00,1871.456
15:00:00,1922.432
16:00:00,2023.872
17:00:00,2144.48
18:00:00,2112.672
19:00:00,2171.04
20:00:00,2159.392
21:00:00,2093.824
22:00:00,2027.648
23:00:00,2092.896
2020-05-01 0:00,2067.776
1:00:00,2035.008
2:00:00,2064.256
3:00:00,2031.648
4:00:00,2061.728
5:00:00,2083.52
6:00:00,2060.928
7:00:00,2041.888
8:00:00,2066.304
9:00:00,2039.712
10:00:00,2010.752
11:00:00,1948.896
12:00:00,1782.304
13:00:00,1739.552
14:00:00,1778.208
15:00:00,1889.664
16:00:00,1962.464
17:00:00,2065.888
18:00:00,2116.224
19:00:00,2103.008
20:00:00,2148.224
21:00:00,2116.064
22:00:00,2070.72
23:00:00,2050.752
2020-05-02 0:00,2085.344
1:00:00,2057.632
2:00:00,2031.36
3:00:00,2067.136
4:00:00,2076.32
5:00:00,2071.776
6:00:00,2106.112
7:00:00,2089.152
8:00:00,2103.04
9:00:00,2168.32
10:00:00,2155.072
11:00:00,2056.928
12:00:00,1993.568
13:00:00,1955.168
14:00:00,2009.344
15:00:00,2060.032
16:00:00,2009.056
17:00:00,2053.344
18:00:00,2068.544
19:00:00,2121.696
20:00:00,2062.688
21:00:00,2089.184
22:00:00,2024.64
23:00:00,2013.12
2020-05-03 0:00,2043.2
1:00:00,2010.976
2:00:00,2014.624
3:00:00,1988.992
4:00:00,2073.344
5:00:00,2086.304
6:00:00,2037.056
7:00:00,1910.656
8:00:00,1887.616
9:00:00,1989.12
10:00:00,1815.936
11:00:00,1648.096
12:00:00,1679.968
13:00:00,1789.824
14:00:00,1932
15:00:00,1900.288
16:00:00,2022.4
17:00:00,2036.064
18:00:00,2055.488
19:00:00,2121.152
20:00:00,2082.4
21:00:00,2043.232
22:00:00,2034.08
23:00:00,2009.28
2020-05-04 0:00,2010.368
1:00:00,2007.488
2:00:00,2021.952
3:00:00,1994.4
4:00:00,2055.712
5:00:00,2811.168
6:00:00,3074.24
7:00:00,3579.744
8:00:00,3609.92
9:00:00,3646.752
10:00:00,3652.288
11:00:00,3721.088
12:00:00,3598.08
13:00:00,3568.928
14:00:00,3646.656
15:00:00,3567.008
16:00:00,3561.152
17:00:00,3673.376
18:00:00,3573.504
19:00:00,2675.776
20:00:00,2256.16
21:00:00,2184.256
22:00:00,2096.576
23:00:00,2055.648
2020-05-05 0:00,2064.896
1:00:00,2055.712
2:00:00,2033.088
3:00:00,2039.776
4:00:00,2079.552
5:00:00,2200.096
6:00:00,2132.832
7:00:00,2080.864
8:00:00,2036
9:00:00,2097.664
10:00:00,2076.032
11:00:00,2051.648
12:00:00,2059.136
13:00:00,2045.44
14:00:00,2074.304
15:00:00,1928.704
16:00:00,1860.608
17:00:00,1975.552
18:00:00,2096.768
19:00:00,2149.312
20:00:00,2065.152
21:00:00,2055.104
22:00:00,2011.072
23:00:00,2003.84
2020-05-06 0:00,2285.504
1:00:00,2162.752
2:00:00,1987.584
3:00:00,1969.472
4:00:00,2057.28
5:00:00,2917.824
6:00:00,3232.384
7:00:00,3657.472
8:00:00,3913.472
9:00:00,3956.032
10:00:00,4013.888
11:00:00,4183.552
12:00:00,4094.592
13:00:00,4203.52
14:00:00,4763.52
15:00:00,4670.656
16:00:00,4776.384
17:00:00,4829.504
18:00:00,4130.688
19:00:00,3138.688
20:00:00,2910.016
21:00:00,2496.064
22:00:00,2281.856
23:00:00,2364.352
2020-05-07 0:00,2982.016
1:00:00,2992.448
2:00:00,2962.048
3:00:00,2987.2
4:00:00,3007.808
5:00:00,3882.432
6:00:00,4217.92
7:00:00,3981.056
8:00:00,4070.528
9:00:00,4228.608
10:00:00,4203.392
11:00:00,4209.344
12:00:00,4176.256
13:00:00,4268.416
14:00:00,4812.224
15:00:00,5010.112
16:00:00,4741.056
17:00:00,4476.096
18:00:00,3385.088
19:00:00,2992.448
20:00:00,2689.792
21:00:00,2493.76
22:00:00,2388.096
23:00:00,2741.568
2020-05-08 0:00,2864.128
1:00:00,2815.232
2:00:00,2498.432
3:00:00,2225.152
4:00:00,2243.136
5:00:00,3129.664
6:00:00,3457.472
7:00:00,3922.688
8:00:00,4148.544
9:00:00,4117.504
10:00:00,4154.176
11:00:00,4206.848
12:00:00,4166.848
13:00:00,4219.84
14:00:00,4882.944
15:00:00,4928.512
16:00:00,4616.512
17:00:00,4407.616
18:00:00,3069.888
19:00:00,2704.96
20:00:00,2438.464
21:00:00,2346.496
22:00:00,2194.88
23:00:00,2126.784
2020-05-09 0:00,2116.096
1:00:00,2124.096
2:00:00,2121.472
3:00:00,2084.416
4:00:00,2066.56
5:00:00,2070.528
6:00:00,2104.768
7:00:00,2149.12
8:00:00,2211.008
9:00:00,2281.344
10:00:00,2248.128
11:00:00,2179.392
12:00:00,2172.672
13:00:00,2214.592
14:00:00,2207.808
15:00:00,2231.232
16:00:00,2215.616
17:00:00,2155.392
18:00:00,2218.624
19:00:00,2238.4
20:00:00,2172.608
21:00:00,2073.536
22:00:00,2051.648
23:00:00,2021.952
2020-05-10 0:00,2005.696
1:00:00,2020.864
2:00:00,1984.384
3:00:00,1965.184
4:00:00,2028.992
5:00:00,2019.584
6:00:00,2013.248
7:00:00,2027.2
8:00:00,1988.544
9:00:00,1988.416
10:00:00,2152.192
11:00:00,2033.088
12:00:00,1988.928
13:00:00,1980.224
14:00:00,2048.576
15:00:00,1999.04
16:00:00,2044.352
17:00:00,2051.52
18:00:00,2133.312
19:00:00,2145.152
20:00:00,2086.272
21:00:00,2046.336
22:00:00,2018.496
23:00:00,2023.68
2020-05-11 0:00,1994.752
1:00:00,1958.592
2:00:00,1994.688
3:00:00,1970.496
4:00:00,2003.072
5:00:00,2284.224
6:00:00,3002.368
7:00:00,3581.312
8:00:00,4032.576
9:00:00,4213.888
10:00:00,4306.432
11:00:00,4473.28
12:00:00,4396.288
13:00:00,4450.304
14:00:00,4632.832
15:00:00,4806.976
16:00:00,4421.952
17:00:00,4273.024
18:00:00,3205.056
19:00:00,2863.296
20:00:00,2618.944
21:00:00,2414.464
22:00:00,2269.312
23:00:00,2176.512
2020-05-12 0:00,2182.72
1:00:00,0
2:00:00,2160.706
3:00:00,2145.544
4:00:00,2150.886
5:00:00,2243.878
6:00:00,3202.065
7:00:00,3613.575
8:00:00,3945.428
9:00:00,4441.082
10:00:00,4623.456
11:00:00,4667.848
12:00:00,4416.652
13:00:00,4280.16
14:00:00,4474.608
15:00:00,4439.168
16:00:00,4386.44
17:00:00,4294.468
18:00:00,3343.308
19:00:00,2993.848
20:00:00,2680.972
21:00:00,2466.92
22:00:00,2365.4
23:00:00,2257.8
2020-05-13 0:00,2205.696
1:00:00,2208
2:00:00,2210.984
3:00:00,2141.28
4:00:00,2155.624
5:00:00,2300.52
6:00:00,3175.92
7:00:00,3624.792
8:00:00,4063.296
9:00:00,4120.016
10:00:00,4125.336
11:00:00,4156.672
12:00:00,4048.24
13:00:00,4360.936
14:00:00,4616.184
15:00:00,4664.448
16:00:00,4302.656
17:00:00,4138.88
18:00:00,3431.12
19:00:00,3037.008
20:00:00,2621.36
21:00:00,2455.344
22:00:00,2312.992
23:00:00,2214.944
2020-05-14 0:00,2251.136
1:00:00,2223.472
2:00:00,2219.712
3:00:00,2185.472
4:00:00,2216.608
5:00:00,2320.528
6:00:00,3220.496
7:00:00,3697.04
8:00:00,3945.408
9:00:00,4267.248
10:00:00,4344.272
11:00:00,4634.112
12:00:00,4576.64
13:00:00,4649.792
14:00:00,4834.848
15:00:00,4906.192
16:00:00,4990.768
17:00:00,4628.368
18:00:00,3341.424
19:00:00,3111.328
20:00:00,2774.032
21:00:00,2537.088
22:00:00,2552.704
23:00:00,2524.816
2020-05-15 0:00,2229.136
1:00:00,2219.552
2:00:00,2279.264
3:00:00,2222.24
4:00:00,2222.848
5:00:00,2343.84
6:00:00,3252.016
7:00:00,3773.216
8:00:00,4245.152
9:00:00,4440.272
10:00:00,4556.992
11:00:00,4652.576
12:00:00,4532.16
13:00:00,4492.16
14:00:00,4687.712
15:00:00,4553.952
16:00:00,4377.024
17:00:00,4031.808
18:00:00,3101.056
19:00:00,2863.776
20:00:00,2605.312
21:00:00,2419.968
22:00:00,2301.888
23:00:00,2241.248
2020-05-16 0:00,2218.304
1:00:00,2247.264
2:00:00,2196.448
3:00:00,2207.744
4:00:00,2194.432
5:00:00,2200.192
6:00:00,2235.232
7:00:00,2216.256
8:00:00,2207.456
9:00:00,2287.456
10:00:00,2287.328
11:00:00,2264.864
12:00:00,2138.624
13:00:00,2186.72
14:00:00,2235.072
15:00:00,2243.36
16:00:00,2198.848
17:00:00,2246.4
18:00:00,2233.376
19:00:00,2230.4
20:00:00,2189.152
21:00:00,2152.288
22:00:00,2109.312
23:00:00,2068.992
2020-05-17 0:00,2037.536
1:00:00,2073.696
2:00:00,2051.456
3:00:00,2039.104
4:00:00,2078.112
5:00:00,2080.448
6:00:00,2052.96
7:00:00,2029.728
8:00:00,2058.304
9:00:00,2114.016
10:00:00,2169.28
11:00:00,2103.136
12:00:00,2040.384
13:00:00,1877.44
14:00:00,2039.84
15:00:00,1990.752
16:00:00,2086.176
17:00:00,2171.424
18:00:00,2209.056
19:00:00,2234.432
20:00:00,2189.056
21:00:00,2094.4
22:00:00,2049.888
23:00:00,2054.496
2020-05-18 0:00,2050.72
1:00:00,2044.256
2:00:00,2053.824
3:00:00,2019.328
4:00:00,2036.384
5:00:00,3004.576
6:00:00,3404.48
7:00:00,3941.536
8:00:00,4339.904
9:00:00,4335.264
10:00:00,4736
11:00:00,4903.328
12:00:00,4491.68
13:00:00,4507.2
14:00:00,4950.592
15:00:00,5121.92
16:00:00,4783.648
17:00:00,4415.584
18:00:00,3726.272
19:00:00,3165.344
20:00:00,2632.8
21:00:00,2455.456
22:00:00,2259.648
23:00:00,2594.592
2020-05-19 0:00,2817.632
1:00:00,2800.128
2:00:00,2784.032
3:00:00,2789.44
4:00:00,2740.544
5:00:00,2871.872
6:00:00,3879.456
7:00:00,4176.576
8:00:00,4405.952
9:00:00,4652.128
10:00:00,4730.048
11:00:00,4600.384
12:00:00,4279.936
13:00:00,4484.16
14:00:00,4128.32
15:00:00,4102.144
16:00:00,4318.016
17:00:00,4301.888
18:00:00,3340.288
19:00:00,2923.264
20:00:00,2701.248
21:00:00,2455.936
22:00:00,2265.984
23:00:00,2240.448
2020-05-20 0:00,2208.256
1:00:00,2244.8
2:00:00,2203.648
3:00:00,2157.184
4:00:00,2166.72
5:00:00,2321.856
6:00:00,3197.312
7:00:00,3702.464
8:00:00,4125.888
9:00:00,4074.56
10:00:00,4046.336
11:00:00,4133.12
12:00:00,4072.448
13:00:00,4020.608
14:00:00,4172.608
15:00:00,4609.92
16:00:00,4559.616
17:00:00,4313.664
18:00:00,3335.808
19:00:00,2941.696
20:00:00,2711.808
21:00:00,2515.648
22:00:00,2357.312
23:00:00,2645.696
2020-05-21 0:00,2717.568
1:00:00,2302.72
2:00:00,2275.712
3:00:00,2221.248
4:00:00,2267.712
5:00:00,2364.352
6:00:00,3219.456
7:00:00,3739.648
8:00:00,4067.456
9:00:00,4071.232
10:00:00,4213.888
11:00:00,4339.328
12:00:00,4144.96
13:00:00,4132.992
14:00:00,4337.792
15:00:00,4385.152
16:00:00,4537.152
17:00:00,4366.272
18:00:00,3423.232
19:00:00,2873.152
20:00:00,2741.312
21:00:00,2532.608
22:00:00,2347.968
23:00:00,2283.712
2020-05-22 0:00,2298.432
1:00:00,2296.128
2:00:00,2242.432
3:00:00,2242.624
4:00:00,2257.792
5:00:00,2336
6:00:00,3463.36
7:00:00,3950.592
8:00:00,4327.04
9:00:00,4673.408
10:00:00,4933.056
11:00:00,4776.32
12:00:00,4526.656
13:00:00,4728.32
14:00:00,4622.08
15:00:00,4680.64
16:00:00,4686.848
17:00:00,4300.48
18:00:00,3377.152
19:00:00,2869.568
20:00:00,2591.232
21:00:00,2422.464
22:00:00,2281.92
23:00:00,2728.192
2020-05-23 0:00,2952.32
1:00:00,2890.496
2:00:00,2952.256
3:00:00,2882.368
4:00:00,2845.952
5:00:00,2912.576
6:00:00,2910.784
7:00:00,2673.664
8:00:00,2096.448
9:00:00,2114.944
10:00:00,2027.264
11:00:00,2052.928
12:00:00,1945.536
13:00:00,1944.32
14:00:00,2062.784
15:00:00,2055.424
16:00:00,2165.12
17:00:00,2139.84
18:00:00,2198.784
19:00:00,2221.44
20:00:00,2204.928
21:00:00,2224.128
22:00:00,2138.112
23:00:00,2080.192
2020-05-24 0:00,2147.264
1:00:00,2139.84
2:00:00,2069.184
3:00:00,2100.864
4:00:00,2109.376
5:00:00,2099.264
6:00:00,2136.256
7:00:00,2155.456
8:00:00,2126.912
9:00:00,2063.616
10:00:00,2188.16
11:00:00,2066.688
12:00:00,1871.68
13:00:00,2055.296
14:00:00,2106.88
15:00:00,1875.52
16:00:00,1965.952
17:00:00,2014.144
18:00:00,2107.264
19:00:00,2185.152
20:00:00,2163.2
21:00:00,2130.112
22:00:00,2103.68
23:00:00,2072.512
2020-05-25 0:00,2055.616
1:00:00,2088.448
2:00:00,2072
3:00:00,2053.952
4:00:00,2112.512
5:00:00,2479.552
6:00:00,3329.728
7:00:00,3925.888
8:00:00,4316.928
9:00:00,4279.168
10:00:00,4223.36
11:00:00,4426.624
12:00:00,4378.816
13:00:00,4410.304
14:00:00,4588.032
15:00:00,4669.504
16:00:00,4466.816
17:00:00,0
18:00:00,3367.836
19:00:00,2913.952
20:00:00,2649.548
21:00:00,2501.485
22:00:00,2242.737
23:00:00,2783.182
2020-05-26 0:00,2880.912
1:00:00,2475.784
2:00:00,2131.75
3:00:00,2076.858
4:00:00,2132.036
5:00:00,2390.666
6:00:00,3379.492
7:00:00,3894.764
8:00:00,4150.816
9:00:00,4154.268
10:00:00,4376.984
11:00:00,4331.476
12:00:00,4326.624
13:00:00,4500.028
14:00:00,4785.312
15:00:00,4712.592
16:00:00,4722.704
17:00:00,4463.256
18:00:00,3665.16
19:00:00,3339.624
20:00:00,3177.152
21:00:00,2636.744
22:00:00,2363.672
23:00:00,2254.888
2020-05-27 0:00,2189.136
1:00:00,2203.008
2:00:00,2215.4
3:00:00,2154.88
4:00:00,2162.048
5:00:00,2532.288
6:00:00,3412.256
7:00:00,3834.288
8:00:00,4111.144
9:00:00,4514.072
10:00:00,4442.216
11:00:00,4508.928
12:00:00,4367.856
13:00:00,4320.784
14:00:00,4482.528
15:00:00,4572.8
16:00:00,4461.504
17:00:00,4370.224
18:00:00,3350.64
